sec,fargo,desert,maine,modernBaseball,nyny,pnw,texas
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28,0,0,82,0,76,0,0
181,0,0,230,71,251,0,17
113,60,0,363,122,414,0,200
453,252,140,455,226,538,11,409
630,394,326,499,279,608,129,587
578,494,485,490,364,473,76,711
450,546,597,430,242,560,123,675
240,538,650,322,87,449,323,764
96,473,636,181,201,297,202,571
45,359,565,38,66,78,219,463
20,210,438,0,19,0,111,220
0,51,269,0,0,0,189,146
0,0,83,0,0,0,104,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,0,0,36,0,62,0,0
64,0,0,136,5,226,0,8
139,40,0,210,37,232,0,116
234,148,132,456,182,299,8,282
418,270,313,500,257,359,5,441
656,354,468,491,136,398,66,513
458,526,577,340,88,342,67,749
480,518,630,262,124,323,37,456
393,415,621,146,53,117,139,279
230,292,551,18,58,18,232,177
41,195,383,0,19,0,190,80
0,45,208,0,0,0,112,79
0,0,52,0,0,0,41,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13,0,0,14,0,23,0,0
130,0,0,64,114,17,0,13
244,30,0,256,54,251,0,180
304,175,79,317,152,183,6,383
396,374,275,208,127,87,85,560
534,472,361,102,135,88,222,687
321,407,446,100,256,122,316,752
300,510,370,280,496,206,289,747
152,355,306,159,375,256,358,345
92,336,551,7,215,97,239,374
36,191,428,0,52,0,175,348
0,28,258,0,0,0,112,139
0,0,60,0,0,0,36,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
24,0,0,77,0,59,0,0
195,0,0,227,109,224,0,14
386,56,0,360,230,382,0,187
546,232,103,451,331,499,7,391
654,368,252,495,381,566,104,565
700,466,68,486,283,575,138,127
682,334,254,424,285,525,343,748
596,504,182,314,165,421,303,451
454,334,296,171,89,273,140,340
272,334,123,30,93,106,51,267
81,112,167,0,33,0,12,50
0,40,46,0,0,0,138,24
0,0,24,0,0,0,47,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23,0,0,44,0,54,0,0
195,0,0,152,116,216,0,3
386,28,0,344,284,370,0,38
545,68,122,436,431,488,0,104
653,266,130,480,533,555,86,165
696,241,130,472,578,563,181,85
578,408,277,322,566,515,249,227
587,346,400,191,493,411,205,137
444,113,159,148,370,265,119,652
263,40,557,18,211,100,80,504
75,110,428,0,49,0,143,323
0,21,258,0,0,0,195,125
0,0,73,0,0,0,34,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,0,0,62,0,50,0,0
179,0,0,203,115,209,0,0
356,45,0,261,230,364,0,171
264,233,115,364,322,482,0,374
141,378,292,389,447,548,12,553
203,478,443,338,452,555,49,681
157,527,551,288,414,507,42,743
178,519,442,102,392,403,40,737
405,454,590,113,264,259,41,662
167,340,520,14,153,96,73,526
29,190,253,0,33,0,12,342
0,37,72,0,0,0,9,134
0,0,39,0,0,0,22,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,0,60,0,8,0,0
7,0,0,198,63,52,0,0
15,38,0,326,129,212,0,189
36,223,110,417,252,461,0,400
34,359,40,459,382,422,86,580
70,455,104,271,406,533,288,707
76,234,134,387,203,480,406,768
67,489,377,281,270,129,155,761
178,331,145,145,61,244,130,683
56,133,171,12,19,87,393,538
29,45,241,0,24,0,298,349
0,18,50,0,0,0,108,136
0,0,34,0,0,0,42,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16,0,0,30,0,15,0,0
170,0,0,114,112,109,0,0
354,64,0,170,281,84,0,177
509,217,98,208,428,23,0,383
614,356,100,115,530,16,57,557
612,454,261,229,577,61,35,682
386,506,398,164,561,41,99,744
256,499,379,16,487,72,128,735
125,434,301,31,365,18,153,658
226,325,430,4,204,80,97,519
51,174,317,0,42,0,222,333
0,28,123,0,0,0,113,127
0,0,14,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,0,0,55,0,40,0,0
166,0,0,193,109,194,0,0
338,24,0,321,278,350,0,168
351,11,71,417,425,468,0,368
605,7,27,467,530,533,94,539
651,9,136,139,580,542,9,659
633,9,277,105,567,496,290,716
551,26,532,10,494,398,308,708
402,152,328,5,370,257,20,632
233,138,282,5,209,93,18,490
63,27,190,0,25,0,13,310
0,14,97,0,0,0,120,114
0,0,31,0,0,0,41,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,0,0,54,0,30,0,0
164,0,0,197,60,205,0,0
247,3,0,328,231,362,0,169
503,5,105,367,418,484,0,243
608,5,38,465,519,551,31,256
654,27,442,455,566,565,144,444
634,12,428,397,551,514,139,215
551,156,321,287,480,409,108,536
415,93,48,146,357,257,185,535
240,123,123,17,199,91,34,466
63,38,31,0,39,0,38,284
0,11,7,0,0,0,14,108
0,0,33,0,0,0,36,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,0,0,53,0,41,0,0
165,0,0,196,101,199,0,0
357,9,0,325,268,354,0,130
518,29,36,415,413,473,0,187
629,12,224,459,390,540,131,349
670,7,445,255,559,549,282,336
661,11,293,159,546,495,403,253
505,36,401,183,473,393,471,435
383,56,18,73,308,247,489,230
245,32,154,4,194,85,451,386
51,97,308,0,36,0,360,314
0,5,229,0,0,0,227,116
0,0,37,0,0,0,74,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,0,0,6,0,36,0,0
173,0,0,91,97,189,0,0
298,48,0,138,263,342,0,154
451,194,76,6,410,459,0,349
530,14,245,216,514,523,124,520
667,240,455,367,561,532,275,642
644,361,571,351,548,483,252,698
543,178,618,249,476,381,368,689
430,190,609,21,256,237,481,615
248,238,536,0,109,78,323,475
60,72,407,0,20,0,352,297
0,10,234,0,0,0,220,105
0,0,32,0,0,0,38,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12,0,0,22,0,17,0,0
169,0,0,69,8,54,0,0
357,24,0,249,54,134,0,28
514,75,102,302,12,91,0,328
619,135,255,327,37,83,66,30
643,273,452,315,135,107,133,93
639,255,567,254,33,67,284,200
534,253,622,91,29,17,308,30
415,174,613,31,25,5,284,27
238,160,456,0,5,8,221,146
58,61,285,0,6,0,22,180
0,7,235,0,0,0,55,112
0,0,30,0,0,0,30,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,7,0,9,0,0
129,0,0,19,20,169,0,0
98,26,0,5,18,248,0,165
124,110,95,6,6,439,0,370
122,292,193,21,155,245,110,547
154,452,333,8,10,264,191,674
132,350,365,5,33,463,372,735
103,495,411,37,49,360,444,729
71,304,488,120,107,219,462,655
58,314,515,0,44,42,425,513
19,163,256,0,8,0,336,326
0,19,223,0,0,0,206,118
0,0,46,0,0,0,34,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,5,0,4,0,0
42,0,0,29,15,37,0,0
139,33,0,25,41,140,0,161
431,26,45,45,395,155,0,364
663,9,264,69,291,213,73,540
709,55,423,37,357,200,162,665
684,152,535,24,174,330,328,727
597,156,590,46,341,304,368,719
451,98,581,18,116,96,390,643
262,95,509,0,117,40,333,505
66,47,382,0,6,0,337,322
0,5,216,0,0,0,206,116
0,0,42,0,0,0,59,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,35,0,28,0,0
132,0,0,9,47,181,0,0
357,42,0,96,143,340,0,149
506,188,46,131,190,427,0,32
593,325,201,100,116,529,95,522
435,208,314,199,156,538,237,118
289,318,453,106,178,489,362,161
197,325,477,178,236,385,434,707
321,404,584,12,113,238,453,638
67,222,512,0,78,74,417,507
12,39,385,0,28,0,332,326
0,4,216,0,0,0,202,118
0,0,42,0,0,0,56,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,35,0,11,0,0
143,0,0,171,19,174,0,0
189,18,0,303,38,328,0,98
87,69,66,399,90,271,0,355
69,158,269,317,94,182,102,475
61,198,431,144,48,164,249,657
60,280,546,61,77,179,367,452
47,235,601,51,62,69,440,708
60,186,591,47,42,74,458,631
68,79,520,0,9,12,421,496
25,96,391,0,7,0,332,312
0,0,220,0,0,0,201,110
0,0,41,0,0,0,36,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,11,0,20,0,0
56,0,0,28,9,40,0,0
226,20,0,58,29,187,0,129
416,56,81,86,60,194,0,344
487,176,261,21,71,310,100,520
575,104,421,11,59,510,248,551
622,174,534,12,112,152,368,707
558,112,589,61,170,87,441,700
418,36,581,36,318,14,460,625
238,27,509,0,14,8,423,490
55,27,377,0,5,0,333,242
0,0,210,0,0,0,201,87
0,0,28,0,0,0,33,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,0,0,13,0,18,0,0
148,0,0,74,24,68,0,0
282,19,0,164,61,307,0,44
469,56,79,151,264,168,0,117
581,243,260,32,196,27,65,160
662,200,421,31,121,60,63,377
665,64,535,25,315,459,48,417
581,106,591,77,8,13,288,528
433,238,481,52,30,7,242,344
248,57,505,0,6,28,293,325
58,57,308,0,5,0,328,155
0,0,155,0,0,0,197,69
0,0,25,0,0,0,30,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6,0,0,27,0,7,0,0
155,0,0,50,24,165,0,0
345,16,0,293,68,320,0,42
506,179,76,389,128,439,0,77
616,319,256,435,126,508,60,158
560,421,323,308,163,347,238,166
507,307,531,260,218,353,357,225
517,207,587,89,214,282,430,290
368,222,578,64,55,112,449,81
198,52,507,0,8,31,406,86
36,18,379,0,6,0,318,94
0,0,215,0,0,0,190,35
0,0,38,0,0,0,29,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,0,0,24,0,18,0,0
142,0,0,154,73,163,0,0
311,13,0,282,238,318,0,7
362,175,73,376,386,438,0,32
197,66,251,66,490,507,90,61
220,160,411,157,534,519,235,74
190,246,526,31,523,470,354,194
135,299,583,92,301,366,428,98
118,228,575,45,116,218,447,139
50,210,504,0,30,60,411,52
14,97,377,0,7,0,322,76
0,0,208,0,0,0,192,90
0,0,35,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,8,0,17,0,0
97,0,0,42,72,161,0,0
329,29,0,62,235,316,0,36
402,169,69,173,382,358,0,92
553,308,246,246,482,266,58,171
603,409,405,158,531,390,219,162
650,459,519,66,520,473,334,121
566,449,575,70,446,207,405,152
424,387,568,81,325,224,424,143
241,276,497,0,169,64,389,138
54,79,371,0,20,0,303,40
0,0,204,0,0,0,176,31
0,0,23,0,0,0,24,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,22,0,14,0,0
106,0,0,151,67,153,0,0
207,11,0,283,230,302,0,88
327,48,66,376,378,421,0,129
237,141,241,423,482,489,44,296
293,174,400,233,531,500,157,28
219,263,513,105,515,453,183,121
271,260,569,71,445,353,247,77
270,289,562,59,322,211,314,160
113,220,494,0,166,58,239,19
22,48,368,0,19,0,125,12
0,0,202,0,0,0,87,90
0,0,32,0,0,0,25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,19,0,0,0,0
30,0,0,146,62,151,0,0
76,23,0,278,222,304,0,116
177,156,61,374,370,423,0,302
438,289,234,421,473,493,39,110
633,387,392,414,518,500,49,121
566,435,505,352,507,450,76,121
443,430,561,245,437,344,10,165
366,369,553,67,314,203,47,25
183,262,485,0,159,53,10,95
31,125,361,0,17,0,33,273
0,0,196,0,0,0,131,89
0,0,19,0,0,0,16,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,5,0,0,0,0
133,0,0,62,60,141,0,0
321,21,0,174,218,291,0,4
483,150,39,365,363,407,0,65
594,283,185,410,467,475,47,81
640,381,321,320,516,486,58,29
620,429,499,275,504,435,263,109
534,424,554,190,436,338,388,235
393,365,548,107,316,200,286,110
213,258,480,0,161,51,371,18
32,121,356,0,17,0,288,34
0,0,193,0,0,0,168,87
0,0,29,0,0,0,25,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
51,0,0,134,27,137,0,0
182,18,0,262,213,286,0,15
267,143,56,356,357,403,0,146
432,277,226,400,460,470,68,468
423,379,383,329,506,481,204,81
454,429,490,335,354,433,319,432
334,423,546,181,294,284,390,139
132,364,539,97,152,197,410,585
64,258,470,0,80,49,372,459
8,120,348,0,5,0,289,287
0,0,187,0,0,0,129,97
0,0,27,0,0,0,18,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
85,0,0,55,15,37,0,0
206,16,0,53,20,76,0,12
159,80,52,43,111,146,0,11
109,267,219,61,459,100,41,19
145,363,374,20,505,250,170,89
115,413,485,27,496,133,43,225
152,305,541,8,428,143,220,29
373,351,535,30,310,9,122,85
168,171,468,0,157,15,99,34
33,83,347,0,16,0,15,30
0,0,143,0,0,0,97,28
0,0,16,0,0,0,17,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,0,0,128,51,132,0,0
48,15,0,157,207,277,0,125
61,135,23,252,351,393,0,324
109,263,195,208,455,459,29,500
96,264,249,252,504,471,168,624
52,297,236,318,494,427,268,690
31,306,364,219,427,331,376,686
20,250,106,93,310,196,396,614
13,184,149,0,122,49,278,481
4,58,29,0,5,0,197,300
0,0,26,0,0,0,81,102
0,0,7,0,0,0,16,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
118,0,0,119,5,59,0,0
299,0,0,195,180,175,0,127
455,73,45,258,41,77,0,331
564,273,160,284,33,218,35,506
612,371,231,274,470,61,153,634
597,422,350,14,295,25,246,699
519,418,531,111,69,6,279,695
386,234,526,45,7,5,222,620
214,193,461,0,67,6,131,486
42,63,340,0,0,0,19,304
0,0,181,0,0,0,60,102
0,0,24,0,0,0,18,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
116,0,0,46,12,117,0,0
298,0,0,7,56,261,0,123
458,91,24,184,41,302,0,325
569,71,164,156,62,100,31,500
619,222,134,378,63,55,147,625
605,192,419,324,72,235,74,686
526,51,464,150,57,139,89,682
392,259,333,61,37,81,263,610
218,149,389,0,14,13,208,476
43,59,55,0,0,0,104,296
0,0,97,0,0,0,59,98
0,0,11,0,0,0,10,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
100,0,0,100,18,27,0,0
274,0,0,181,82,130,0,113
353,77,27,262,71,144,0,311
284,208,188,261,33,222,33,487
145,357,298,315,380,135,28,616
550,412,479,232,412,103,203,680
155,410,537,177,405,135,167,677
350,353,532,59,291,102,220,604
104,249,467,0,116,15,190,473
14,113,342,0,0,0,78,296
0,0,182,0,0,0,7,100
0,0,23,0,0,0,12,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
116,0,0,50,10,20,0,0
307,0,0,62,139,30,0,112
473,132,27,134,343,45,0,308
591,270,202,144,453,31,28,483
642,370,358,59,505,9,115,610
627,422,472,20,497,9,235,676
547,419,529,67,425,5,113,673
409,356,525,26,307,6,14,603
230,251,460,0,154,5,113,470
46,115,340,0,0,0,23,292
0,0,144,0,0,0,21,96
0,0,14,0,0,0,11,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
118,0,0,6,42,8,0,0
247,0,0,144,194,39,0,96
436,53,19,47,340,98,0,278
574,140,171,23,446,222,31,443
564,69,307,270,493,474,128,564
487,204,358,159,485,432,157,622
488,269,463,215,343,335,200,121
391,244,334,38,301,197,212,557
206,188,401,0,150,48,11,431
27,30,325,0,0,0,56,264
0,0,134,0,0,0,153,83
0,0,12,0,0,0,13,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
104,0,0,108,8,116,0,0
235,0,0,229,59,264,0,97
428,22,22,285,125,381,0,282
372,35,169,211,220,451,26,451
587,7,299,181,213,466,96,574
475,95,401,305,124,420,150,636
435,61,452,207,133,177,273,636
274,58,531,83,95,75,184,571
159,10,466,0,86,23,247,444
24,34,345,0,0,0,51,275
0,0,183,0,0,0,34,90
0,0,13,0,0,0,26,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22,0,0,27,7,14,0,0
106,0,0,27,181,13,0,96
203,124,19,9,331,42,0,282
116,260,77,33,161,16,28,450
228,362,281,15,158,21,176,116
502,411,312,8,162,28,124,113
468,409,167,9,299,291,205,86
262,352,219,22,74,166,396,84
186,247,139,0,151,16,364,73
23,110,145,0,0,0,281,264
0,0,7,0,0,0,158,58
0,0,20,0,0,0,28,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
84,0,0,28,34,111,0,0
44,0,0,94,187,258,0,91
127,119,14,141,330,379,0,272
156,252,62,141,436,450,18,84
228,353,239,266,488,356,14,560
175,405,439,150,481,321,9,76
288,403,498,46,417,184,18,70
84,347,497,67,304,77,94,103
40,244,434,0,152,19,162,431
9,110,320,0,0,0,63,265
0,0,9,0,0,0,101,85
0,0,19,0,0,0,16,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
